NAELC,250.0,0.0,0.0,140.84768946665145,0.0
NAELC,246.92208514878445,39.108616260057715,0.0,306.64588119043037,0.0
NAELC,237.76412907378838,77.254248593736847,0.0,670.56543157096166,0.0
NAELC,222.75163104709196,113.49762493488669,0.0,539.41217227006564,0.0
NAELC,202.25424859373686,146.94631307311829,0.0,691.43670741860115,0.0
NAELC,176.77669529663689,176.77669529663686,0.0,451.64924506729585,0.0
NAELC,146.94631307311829,202.25424859373686,0.0,219.95207057839434,0.0
NAELC,113.4976249348867,222.75163104709193,0.0,146.04692885621625,0.0
NAELC,77.254248593736861,237.76412907378838,0.0,384.5340633400192,0.0
NAELC,39.10861626005773,246.92208514878445,0.0,729.86091322687935,0.0
NAELC,1.5308084989341916e-14,250.0,0.0,793.48439477335364,0.0
NAELC,-39.108616260057758,246.92208514878442,0.0,746.05607297047391,0.0
NAELC,-77.254248593736833,237.76412907378841,0.0,440.56768710276083,0.0
NAELC,-113.49762493488667,222.75163104709196,0.0,191.81235339787963,0.0
NAELC,-146.94631307311826,202.25424859373686,0.0,278.1563854348351,0.0
NAELC,-176.77669529663686,176.77669529663689,0.0,389.63865785024245,0.0
NAELC,-202.25424859373683,146.94631307311832,0.0,541.41481882294465,0.0
NAELC,-222.75163104709193,113.49762493488672,0.0,565.68751190066541,0.0
NAELC,-237.76412907378838,77.254248593736875,0.0,477.29358394369774,0.0
NAELC,-246.92208514878442,39.108616260057744,0.0,298.36277379925741,0.0
NAELC,-250.0,3.0616169978683831e-14,0.0,273.81968546873259,0.0
NAELC,-246.92208514878445,-39.10861626005768,0.0,459.98910049482947,0.0
NAELC,-237.76412907378838,-77.254248593736932,0.0,476.83853437959624,0.0
NAELC,-222.75163104709202,-113.49762493488656,0.0,722.58973047709878,0.0
NAELC,-202.25424859373689,-146.94631307311826,0.0,655.76796661582193,0.0
NAELC,-176.77669529663692,-176.77669529663686,0.0,456.5793620973127,0.0
NAELC,-146.94631307311832,-202.25424859373683,0.0,228.95920288964408,0.0
NAELC,-113.49762493488673,-222.75163104709193,0.0,139.02200496062869,0.0
NAELC,-77.254248593736889,-237.76412907378838,0.0,421.28204336987983,0.0
NAELC,-39.108616260057758,-246.92208514878442,0.0,511.59272075650733,0.0
NAELC,-4.5924254968025744e-14,-250.0,0.0,722.58973047709424,0.0
NAELC,39.108616260057666,-246.92208514878445,0.0,655.76796661581102,0.0
NAELC,77.254248593736804,-237.76412907378841,0.0,378.68278232998273,0.0
NAELC,113.49762493488666,-222.75163104709196,0.0,159.16635635762213,0.0
NAELC,146.94631307311823,-202.25424859373689,0.0,217.28207609032688,0.0
NAELC,176.77669529663683,-176.77669529663692,0.0,551.87591862639238,0.0
NAELC,202.25424859373683,-146.94631307311835,0.0,542.70361650652194,0.0
NAELC,222.75163104709193,-113.49762493488674,0.0,721.61126963786955,0.0
NAELC,237.76412907378838,-77.254248593736904,0.0,632.97634049289627,0.0
NAELC,246.92208514878442,-39.108616260057772,0.0,349.28647293893664,0.0
NAELC,98.95630864716486,63.411961003058138,0.0,501.67438037414104,0.0
NAELC,88.126303043268976,28.633971614947995,0.0,501.71278693335444,0.0
NAELC,163.36569361702411,118.3093837764018,0.0,817.11611804306449,0.0
NAELC,184.97811646106763,-121.84159257784805,0.0,1164.0880998055582,0.0
NAELC,7.7239949948232649,-92.335739472538293,0.0,609.84940744510254,0.0
NAELC,-205.31551609404451,85.04447133178472,0.0,960.32104189150414,0.0
NAELC,192.53996143740375,109.5017830954075,0.0,1053.4989291073143,0.0
NAELC,179.58090570296989,-91.848562576800063,0.0,1186.1089586365706,0.0
NAELC,-168.98647255858907,-144.32808231689299,0.0,915.54074586898787,0.0
NAELC,-207.29932786984261,-78.033748571384791,0.0,819.07348273594835,0.0
NAELC,51.879009841850383,-216.09162776677815,0.0,753.93052262456331,0.0
NAELC,85.778366633474633,-35.037418573772513,0.0,674.53560272950563,0.0
NAELC,190.89530139005277,79.071422829059401,0.0,1033.1763802397181,0.0
NAELC,16.211499658452514,205.98663374072356,0.0,1168.6503700128087,0.0
NAELC,-170.62004287365644,145.72328317133858,0.0,775.34755694970954,0.0
NAELC,-179.73597223988565,110.67702095148155,0.0,1172.7297179309244,0.0
NAELC,-24.94012787179955,77.872340368090647,0.0,359.30205789315369,0.0
NAELC,-24.583346371323504,-220.13163410236646,0.0,966.34592659846203,0.0
NAELC,130.76259967621112,-80.972647479889829,0.0,318.65493532082473,0.0
NAELC,-2.4720001248565779,99.423227798091148,0.0,661.26308149496958,0.0
NAELC,131.5121351596319,79.749516736706497,0.0,292.79453717428987,0.0
NAELC,-150.97663616451956,93.679523750641295,0.0,500.77044017227308,0.0
